action,category,variety,color,vendor,tier,box_type,length,price,stock,image_type,image_source,instances_sharing_image,merge_group_size,image_path,pdp_link,slug
✅ OK,Rose,Novia,Light Pink,Ecoroses,T3,QB,80 cm,2.01,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/novia-light-pink.png,https://floropolis.com/shop/novia-light-pink-80-cm,novia-light-pink-80-cm
✅ OK,Rose,Ocean Song,Lavender,Ecoroses,T3,QB,40 cm,1.31,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636953.png,https://floropolis.com/shop/ocean-song-lavender-40-cm,ocean-song-lavender-40-cm
✅ OK,Rose,Ocean Song,Lavender,Ecoroses,T3,QB,50 cm,1.41,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636954.png,https://floropolis.com/shop/ocean-song-lavender-50-cm,ocean-song-lavender-50-cm
✅ OK,Rose,Ocean Song,Lavender,Ecoroses,T3,QB,60 cm,1.5,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636955.png,https://floropolis.com/shop/ocean-song-lavender-60-cm,ocean-song-lavender-60-cm
✅ OK,Rose,Ocean Song,Lavender,Ecoroses,T3,QB,70 cm,1.59,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636956.png,https://floropolis.com/shop/ocean-song-lavender-70-cm,ocean-song-lavender-70-cm
✅ OK,Rose,Ocean Song,Lavender,Ecoroses,T3,QB,80 cm,1.65,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636957.png,https://floropolis.com/shop/ocean-song-lavender-80-cm,ocean-song-lavender-80-cm
✅ OK,Rose,Opala,Dark Pink,Ecoroses,T3,QB,40 cm,1.35,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/opala-dark-pink.png,https://floropolis.com/shop/opala-dark-pink-40-cm,opala-dark-pink-40-cm
✅ OK,Rose,Opala,Dark Pink,Ecoroses,T3,QB,50 cm,1.51,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/opala-dark-pink.png,https://floropolis.com/shop/opala-dark-pink-50-cm,opala-dark-pink-50-cm
✅ OK,Rose,Opala,Dark Pink,Ecoroses,T3,QB,60 cm,1.66,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/opala-dark-pink.png,https://floropolis.com/shop/opala-dark-pink-60-cm,opala-dark-pink-60-cm
✅ OK,Rose,Opala,Dark Pink,Ecoroses,T3,QB,70 cm,1.75,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/opala-dark-pink.png,https://floropolis.com/shop/opala-dark-pink-70-cm,opala-dark-pink-70-cm
✅ OK,Rose,Opala,Dark Pink,Ecoroses,T3,QB,80 cm,1.81,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/opala-dark-pink.png,https://floropolis.com/shop/opala-dark-pink-80-cm,opala-dark-pink-80-cm
✅ OK,Rose,Orange Crush,Orange,Ecoroses,T1,QB,40 cm,1.31,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636963.png,https://floropolis.com/shop/orange-crush-orange-40-cm,orange-crush-orange-40-cm
✅ OK,Rose,Orange Crush,Orange,Ecoroses,T1,QB,50 cm,1.41,5,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636964.png,https://floropolis.com/shop/orange-crush-orange-50-cm,orange-crush-orange-50-cm
✅ OK,Rose,Orange Crush,Orange,Ecoroses,T1,QB,60 cm,1.32,5,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636965.png,https://floropolis.com/shop/orange-crush-orange-60-cm,orange-crush-orange-60-cm
✅ OK,Rose,Orange Crush,Orange,Ecoroses,T1,QB,70 cm,1.59,9,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636966.png,https://floropolis.com/shop/orange-crush-orange-70-cm,orange-crush-orange-70-cm
✅ OK,Rose,Orange Crush,Orange,Ecoroses,T1,QB,80 cm,1.65,10,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636967.png,https://floropolis.com/shop/orange-crush-orange-80-cm,orange-crush-orange-80-cm
✅ OK,Rose,Paloma,Bicolor,Ecoroses,T2,QB,,1.38,5,CDN_REAL_PHOTO,db_cdn,2,6,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636969.png,https://floropolis.com/shop/paloma-bicolor,paloma-bicolor
✅ OK,Rose,Paloma,Bicolor,Ecoroses,T3,QB,40 cm,1.35,0,CDN_REAL_PHOTO,db_cdn,1,6,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636968.png,https://floropolis.com/shop/paloma-bicolor-40-cm,paloma-bicolor-40-cm
✅ OK,Rose,Paloma,Bicolor,Ecoroses,T3,QB,50 cm,1.51,5,CDN_REAL_PHOTO,db_cdn,2,6,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636969.png,https://floropolis.com/shop/paloma-bicolor-50-cm,paloma-bicolor-50-cm
✅ OK,Rose,Paloma,Bicolor,Ecoroses,T3,QB,60 cm,1.66,0,CDN_REAL_PHOTO,db_cdn,1,6,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636970.png,https://floropolis.com/shop/paloma-bicolor-60-cm,paloma-bicolor-60-cm
✅ OK,Rose,Paloma,Bicolor,Ecoroses,T3,QB,70 cm,1.75,0,CDN_REAL_PHOTO,db_cdn,1,6,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636971.png,https://floropolis.com/shop/paloma-bicolor-70-cm,paloma-bicolor-70-cm
✅ OK,Rose,Paloma,Bicolor,Ecoroses,T3,QB,80 cm,1.81,0,CDN_REAL_PHOTO,db_cdn,1,6,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636972.png,https://floropolis.com/shop/paloma-bicolor-80-cm,paloma-bicolor-80-cm
✅ OK,Rose,Phoenix,Peach Pink,Ecoroses,T3,QB,40 cm,1.35,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/phoenix-peach-pink.png,https://floropolis.com/shop/phoenix-peach-pink-40-cm,phoenix-peach-pink-40-cm
✅ OK,Rose,Phoenix,Peach Pink,Ecoroses,T3,QB,50 cm,1.51,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/phoenix-peach-pink.png,https://floropolis.com/shop/phoenix-peach-pink-50-cm,phoenix-peach-pink-50-cm
✅ OK,Rose,Phoenix,Peach Pink,Ecoroses,T3,QB,60 cm,1.66,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/phoenix-peach-pink.png,https://floropolis.com/shop/phoenix-peach-pink-60-cm,phoenix-peach-pink-60-cm
✅ OK,Rose,Phoenix,Peach Pink,Ecoroses,T3,QB,70 cm,1.75,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/phoenix-peach-pink.png,https://floropolis.com/shop/phoenix-peach-pink-70-cm,phoenix-peach-pink-70-cm
✅ OK,Rose,Phoenix,Peach Pink,Ecoroses,T3,QB,80 cm,1.81,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/phoenix-peach-pink.png,https://floropolis.com/shop/phoenix-peach-pink-80-cm,phoenix-peach-pink-80-cm
✅ OK,Rose,Piacere,Lavender,Ecoroses,T3,QB,40 cm,1.31,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/piacere-dark-lavender.png,https://floropolis.com/shop/piacere-lavender-40-cm,piacere-lavender-40-cm
✅ OK,Rose,Piacere,Lavender,Ecoroses,T3,QB,50 cm,1.41,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/piacere-dark-lavender.png,https://floropolis.com/shop/piacere-lavender-50-cm,piacere-lavender-50-cm
✅ OK,Rose,Piacere,Lavender,Ecoroses,T3,QB,60 cm,1.5,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/piacere-dark-lavender.png,https://floropolis.com/shop/piacere-lavender-60-cm,piacere-lavender-60-cm
✅ OK,Rose,Piacere,Lavender,Ecoroses,T3,QB,70 cm,1.59,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/piacere-dark-lavender.png,https://floropolis.com/shop/piacere-lavender-70-cm,piacere-lavender-70-cm
✅ OK,Rose,Piacere,Lavender,Ecoroses,T3,QB,80 cm,1.65,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/piacere-dark-lavender.png,https://floropolis.com/shop/piacere-lavender-80-cm,piacere-lavender-80-cm
✅ OK,Rose,Pink Cream Shimmer,Peach Pink,Ecoroses,T2,QB,,1.55,5,CDN_REAL_PHOTO,db_cdn,3,1,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636674.png,https://floropolis.com/shop/pink-cream-shimmer-peach-pink,pink-cream-shimmer-peach-pink
✅ OK,Rose,Pink Full Monty,Hot Pink,Ecoroses,T2,QB,,1.47,10,REAL_PHOTO,db_local,1,1,/images/shop/roses/pink-full-monty-hot-pink.png,https://floropolis.com/shop/pink-full-monty-hot-pink,pink-full-monty-hot-pink
✅ OK,Rose,Pink Hot Explorer,Hot Pink,Ecoroses,T2,QB,,1.47,0,REAL_PHOTO,db_local,1,1,/images/shop/roses/pink-hot-explorer-hot-pink.png,https://floropolis.com/shop/pink-hot-explorer-hot-pink,pink-hot-explorer-hot-pink
✅ OK,Rose,Pink Mondial,Light Pink,Ecoroses,T3,QB,40 cm,1.41,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/pink-mondial-light-pink.png,https://floropolis.com/shop/pink-mondial-light-pink-40-cm,pink-mondial-light-pink-40-cm
✅ OK,Rose,Pink Mondial,Light Pink,Ecoroses,T3,QB,50 cm,1.56,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/pink-mondial-light-pink.png,https://floropolis.com/shop/pink-mondial-light-pink-50-cm,pink-mondial-light-pink-50-cm
✅ OK,Rose,Pink Mondial,Light Pink,Ecoroses,T3,QB,60 cm,1.71,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/pink-mondial-light-pink.png,https://floropolis.com/shop/pink-mondial-light-pink-60-cm,pink-mondial-light-pink-60-cm
✅ OK,Rose,Pink Mondial,Light Pink,Ecoroses,T3,QB,70 cm,1.86,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/pink-mondial-light-pink.png,https://floropolis.com/shop/pink-mondial-light-pink-70-cm,pink-mondial-light-pink-70-cm
✅ OK,Rose,Pink Mondial,Light Pink,Ecoroses,T3,QB,80 cm,2.01,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/pink-mondial-light-pink.png,https://floropolis.com/shop/pink-mondial-light-pink-80-cm,pink-mondial-light-pink-80-cm
✅ OK,Rose,Pink X-Pression,Pink,Ecoroses,T3,QB,40 cm,1.56,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636998.png,https://floropolis.com/shop/pink-x-pression-pink-40-cm,pink-x-pression-pink-40-cm
✅ OK,Rose,Pink X-Pression,Pink,Ecoroses,T3,QB,50 cm,1.71,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20636999.png,https://floropolis.com/shop/pink-x-pression-pink-50-cm,pink-x-pression-pink-50-cm
✅ OK,Rose,Pink X-Pression,Pink,Ecoroses,T3,QB,60 cm,1.86,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637000.png,https://floropolis.com/shop/pink-x-pression-pink-60-cm,pink-x-pression-pink-60-cm
✅ OK,Rose,Pink X-Pression,Pink,Ecoroses,T3,QB,70 cm,2.01,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637001.png,https://floropolis.com/shop/pink-x-pression-pink-70-cm,pink-x-pression-pink-70-cm
✅ OK,Rose,Pink X-Pression,Pink,Ecoroses,T3,QB,80 cm,2.16,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637002.png,https://floropolis.com/shop/pink-x-pression-pink-80-cm,pink-x-pression-pink-80-cm
✅ OK,Rose,Playa Blanca,White,Ecoroses,T1,QB,40 cm,1.78,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637003.png,https://floropolis.com/shop/playa-blanca-white-40-cm,playa-blanca-white-40-cm
✅ OK,Rose,Playa Blanca,White,Ecoroses,T1,QB,50 cm,1.93,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637004.png,https://floropolis.com/shop/playa-blanca-white-50-cm,playa-blanca-white-50-cm
✅ OK,Rose,Playa Blanca,White,Ecoroses,T1,QB,60 cm,2.08,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637005.png,https://floropolis.com/shop/playa-blanca-white-60-cm,playa-blanca-white-60-cm
✅ OK,Rose,Playa Blanca,White,Ecoroses,T1,QB,70 cm,2.23,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637006.png,https://floropolis.com/shop/playa-blanca-white-70-cm,playa-blanca-white-70-cm
✅ OK,Rose,Playa Blanca,White,Ecoroses,T1,QB,80 cm,2.38,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637007.png,https://floropolis.com/shop/playa-blanca-white-80-cm,playa-blanca-white-80-cm
✅ OK,Rose,Powder Puff,Light Pink,Ecoroses,T3,QB,40 cm,1.78,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/powder-puff-light-pink.png,https://floropolis.com/shop/powder-puff-light-pink-40-cm,powder-puff-light-pink-40-cm
✅ OK,Rose,Powder Puff,Light Pink,Ecoroses,T3,QB,50 cm,1.93,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/powder-puff-light-pink.png,https://floropolis.com/shop/powder-puff-light-pink-50-cm,powder-puff-light-pink-50-cm
✅ OK,Rose,Powder Puff,Light Pink,Ecoroses,T3,QB,60 cm,2.08,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/powder-puff-light-pink.png,https://floropolis.com/shop/powder-puff-light-pink-60-cm,powder-puff-light-pink-60-cm
✅ OK,Rose,Powder Puff,Light Pink,Ecoroses,T3,QB,70 cm,2.23,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/powder-puff-light-pink.png,https://floropolis.com/shop/powder-puff-light-pink-70-cm,powder-puff-light-pink-70-cm
✅ OK,Rose,Powder Puff,Light Pink,Ecoroses,T3,QB,80 cm,2.38,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/powder-puff-light-pink.png,https://floropolis.com/shop/powder-puff-light-pink-80-cm,powder-puff-light-pink-80-cm
✅ OK,Rose,Princess Crown,Peach,Ecoroses,T3,QB,40 cm,1.56,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/princess-crown-peach.png,https://floropolis.com/shop/princess-crown-peach-40-cm,princess-crown-peach-40-cm
✅ OK,Rose,Princess Crown,Peach,Ecoroses,T3,QB,50 cm,1.71,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/princess-crown-peach.png,https://floropolis.com/shop/princess-crown-peach-50-cm,princess-crown-peach-50-cm
✅ OK,Rose,Princess Crown,Peach,Ecoroses,T3,QB,60 cm,1.86,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/princess-crown-peach.png,https://floropolis.com/shop/princess-crown-peach-60-cm,princess-crown-peach-60-cm
✅ OK,Rose,Princess Crown,Peach,Ecoroses,T3,QB,70 cm,2.01,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/princess-crown-peach.png,https://floropolis.com/shop/princess-crown-peach-70-cm,princess-crown-peach-70-cm
✅ OK,Rose,Princess Crown,Peach,Ecoroses,T3,QB,80 cm,2.16,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/princess-crown-peach.png,https://floropolis.com/shop/princess-crown-peach-80-cm,princess-crown-peach-80-cm
✅ OK,Rose,Queenberry,Hot Pink,Ecoroses,T3,QB,40 cm,1.31,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637024.png,https://floropolis.com/shop/queenberry-hot-pink-40-cm,queenberry-hot-pink-40-cm
✅ OK,Rose,Queenberry,Hot Pink,Ecoroses,T3,QB,50 cm,1.41,5,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637025.png,https://floropolis.com/shop/queenberry-hot-pink-50-cm,queenberry-hot-pink-50-cm
✅ OK,Rose,Queenberry,Hot Pink,Ecoroses,T3,QB,60 cm,1.5,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637026.png,https://floropolis.com/shop/queenberry-hot-pink-60-cm,queenberry-hot-pink-60-cm
✅ OK,Rose,Queenberry,Hot Pink,Ecoroses,T3,QB,70 cm,1.59,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637027.png,https://floropolis.com/shop/queenberry-hot-pink-70-cm,queenberry-hot-pink-70-cm
✅ OK,Rose,Queenberry,Hot Pink,Ecoroses,T3,QB,80 cm,1.65,0,REAL_PHOTO,mapper_exact,1,5,/images/shop/roses/queenberry-hot-pink.png,https://floropolis.com/shop/queenberry-hot-pink-80-cm,queenberry-hot-pink-80-cm
✅ OK,Rose,Queens Crown,Lavender,Ecoroses,T3,QB,40 cm,1.41,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637028.png,https://floropolis.com/shop/queens-crown-lavender-40-cm,queens-crown-lavender-40-cm
✅ OK,Rose,Queens Crown,Lavender,Ecoroses,T3,QB,50 cm,1.56,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637029.png,https://floropolis.com/shop/queens-crown-lavender-50-cm,queens-crown-lavender-50-cm
✅ OK,Rose,Queens Crown,Lavender,Ecoroses,T3,QB,60 cm,1.71,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637030.png,https://floropolis.com/shop/queens-crown-lavender-60-cm,queens-crown-lavender-60-cm
✅ OK,Rose,Queens Crown,Lavender,Ecoroses,T3,QB,70 cm,1.86,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637031.png,https://floropolis.com/shop/queens-crown-lavender-70-cm,queens-crown-lavender-70-cm
✅ OK,Rose,Queens Crown,Lavender,Ecoroses,T3,QB,80 cm,2.01,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637032.png,https://floropolis.com/shop/queens-crown-lavender-80-cm,queens-crown-lavender-80-cm
✅ OK,Rose,Quicksand,Cream,Ecoroses,T1,QB,40 cm,1.35,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637033.png,https://floropolis.com/shop/quicksand-cream-40-cm,quicksand-cream-40-cm
✅ OK,Rose,Quicksand,Cream,Ecoroses,T1,QB,50 cm,1.51,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637034.png,https://floropolis.com/shop/quicksand-cream-50-cm,quicksand-cream-50-cm
✅ OK,Rose,Quicksand,Cream,Ecoroses,T1,QB,60 cm,1.92,5,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637035.png,https://floropolis.com/shop/quicksand-cream-60-cm,quicksand-cream-60-cm
✅ OK,Rose,Quicksand,Cream,Ecoroses,T1,QB,70 cm,1.75,3,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637036.png,https://floropolis.com/shop/quicksand-cream-70-cm,quicksand-cream-70-cm
✅ OK,Rose,Quicksand,Cream,Ecoroses,T1,QB,80 cm,1.81,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637037.png,https://floropolis.com/shop/quicksand-cream-80-cm,quicksand-cream-80-cm
✅ OK,Rose,Razzmatazz,Orange,Ecoroses,T3,QB,40 cm,1.93,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/razzmatazz-terracota.png,https://floropolis.com/shop/razzmatazz-orange-40-cm,razzmatazz-orange-40-cm
✅ OK,Rose,Razzmatazz,Orange,Ecoroses,T3,QB,50 cm,2.08,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/razzmatazz-terracota.png,https://floropolis.com/shop/razzmatazz-orange-50-cm,razzmatazz-orange-50-cm
✅ OK,Rose,Razzmatazz,Orange,Ecoroses,T3,QB,60 cm,2.23,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/razzmatazz-terracota.png,https://floropolis.com/shop/razzmatazz-orange-60-cm,razzmatazz-orange-60-cm
✅ OK,Rose,Razzmatazz,Orange,Ecoroses,T3,QB,70 cm,2.38,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/razzmatazz-terracota.png,https://floropolis.com/shop/razzmatazz-orange-70-cm,razzmatazz-orange-70-cm
✅ OK,Rose,Razzmatazz,Orange,Ecoroses,T3,QB,80 cm,2.53,0,REAL_PHOTO,mapper_prefix,5,5,/images/shop/roses/razzmatazz-terracota.png,https://floropolis.com/shop/razzmatazz-orange-80-cm,razzmatazz-orange-80-cm
✅ OK,Rose,Redvolution,Red,Ecoroses,T3,QB,40 cm,1.35,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637043.png,https://floropolis.com/shop/redvolution-red-40-cm,redvolution-red-40-cm
✅ OK,Rose,Redvolution,Red,Ecoroses,T3,QB,50 cm,1.51,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637044.png,https://floropolis.com/shop/redvolution-red-50-cm,redvolution-red-50-cm
✅ OK,Rose,Redvolution,Red,Ecoroses,T3,QB,60 cm,1.66,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637045.png,https://floropolis.com/shop/redvolution-red-60-cm,redvolution-red-60-cm
✅ OK,Rose,Redvolution,Red,Ecoroses,T3,QB,70 cm,1.75,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637046.png,https://floropolis.com/shop/redvolution-red-70-cm,redvolution-red-70-cm
✅ OK,Rose,Redvolution,Red,Ecoroses,T3,QB,80 cm,1.81,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637047.png,https://floropolis.com/shop/redvolution-red-80-cm,redvolution-red-80-cm
✅ OK,Rose,Rhoslyn,Pink,Ecoroses,T3,QB,40 cm,1.35,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637048.png,https://floropolis.com/shop/rhoslyn-pink-40-cm,rhoslyn-pink-40-cm
✅ OK,Rose,Rhoslyn,Pink,Ecoroses,T3,QB,50 cm,1.51,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637049.png,https://floropolis.com/shop/rhoslyn-pink-50-cm,rhoslyn-pink-50-cm
✅ OK,Rose,Rhoslyn,Pink,Ecoroses,T3,QB,60 cm,1.66,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637050.png,https://floropolis.com/shop/rhoslyn-pink-60-cm,rhoslyn-pink-60-cm
✅ OK,Rose,Rhoslyn,Pink,Ecoroses,T3,QB,70 cm,1.75,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637051.png,https://floropolis.com/shop/rhoslyn-pink-70-cm,rhoslyn-pink-70-cm
✅ OK,Rose,Rhoslyn,Pink,Ecoroses,T3,QB,80 cm,1.81,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637052.png,https://floropolis.com/shop/rhoslyn-pink-80-cm,rhoslyn-pink-80-cm
✅ OK,Rose,Roseberry,Purple,Ecoroses,T3,QB,40 cm,1.31,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637053.png,https://floropolis.com/shop/roseberry-purple-40-cm,roseberry-purple-40-cm
✅ OK,Rose,Roseberry,Purple,Ecoroses,T3,QB,50 cm,1.41,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637054.png,https://floropolis.com/shop/roseberry-purple-50-cm,roseberry-purple-50-cm
✅ OK,Rose,Roseberry,Purple,Ecoroses,T3,QB,60 cm,1.5,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637055.png,https://floropolis.com/shop/roseberry-purple-60-cm,roseberry-purple-60-cm
✅ OK,Rose,Roseberry,Purple,Ecoroses,T3,QB,70 cm,1.59,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637056.png,https://floropolis.com/shop/roseberry-purple-70-cm,roseberry-purple-70-cm
✅ OK,Rose,Roseberry,Purple,Ecoroses,T3,QB,80 cm,1.65,0,CDN_REAL_PHOTO,db_cdn,1,5,https://d3bgzcd3kwm78d.cloudfront.net/762172/product/20637057.png,https://floropolis.com/shop/roseberry-purple-80-cm,roseberry-purple-80-cm
✅ OK,Rose,Rosita Vendela,Light Pink,Ecoroses,T3,QB,40 cm,1.22,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/rosita-vendela-light-pink.png,https://floropolis.com/shop/rosita-vendela-light-pink-40-cm,rosita-vendela-light-pink-40-cm
✅ OK,Rose,Rosita Vendela,Light Pink,Ecoroses,T3,QB,50 cm,1.31,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/rosita-vendela-light-pink.png,https://floropolis.com/shop/rosita-vendela-light-pink-50-cm,rosita-vendela-light-pink-50-cm
✅ OK,Rose,Rosita Vendela,Light Pink,Ecoroses,T3,QB,60 cm,1.39,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/rosita-vendela-light-pink.png,https://floropolis.com/shop/rosita-vendela-light-pink-60-cm,rosita-vendela-light-pink-60-cm
✅ OK,Rose,Rosita Vendela,Light Pink,Ecoroses,T3,QB,70 cm,1.45,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/rosita-vendela-light-pink.png,https://floropolis.com/shop/rosita-vendela-light-pink-70-cm,rosita-vendela-light-pink-70-cm
✅ OK,Rose,Rosita Vendela,Light Pink,Ecoroses,T3,QB,80 cm,1.48,0,REAL_PHOTO,mapper_exact,5,5,/images/shop/roses/rosita-vendela-light-pink.png,https://floropolis.com/shop/rosita-vendela-light-pink-80-cm,rosita-vendela-light-pink-80-cm
